CNumber,Target,Screen Conc(1.0),% Activity Remaining,Standard Deviation
220,IRAK4,1.0,90,3
220,RIPK2,1.0,57,2
220,OSR1,1.0,102,10
220,TTK,1.0,91,2
220,MPSK1,1.0,87,3
220,Src,1.0,83,8
220,Lck,1.0,78,7
220,CSK,1.0,75,0
220,YES1,1.0,92,15
220,ABL,1.0,93,8
220,BTK,1.0,90,12
220,JAK2,1.0,26,4
220,SYK,1.0,105,7
220,ZAP70,1.0,75,4
220,TIE2,1.0,93,8
220,BRK,1.0,96,10
220,EPH-A2,1.0,69,14
220,EPH-A4,1.0,89,1
220,EPH-B1,1.0,93,2
220,EPH-B2,1.0,93,18
220,EPH-B3,1.0,116,2
220,EPH-B4,1.0,102,9
220,FGF-R1,1.0,98,18
220,HER4,1.0,110,18
220,IGF-1R,1.0,89,12
220,IR,1.0,96,7
220,IRR,1.0,74,3
220,TrkA,1.0,50,5
220,VEGFR1,1.0,87,13
220,MKK1,1.0,78,6
220,MKK2,1.0,87,3
220,MKK6,1.0,101,3
220,ERK1,1.0,85,1
220,ERK2,1.0,83,7
220,JNK1,1.0,106,9
220,JNK2,1.0,97,21
220,JNK3,1.0,87,1
220,p38 alpha MAPK,1.0,93,7
220,p38 beta MAPK,1.0,89,6
220,p38 gamma MAPK,1.0,88,5
220,p38 delta MAPK,1.0,96,9
220,ERK8,1.0,73,1
220,RSK1,1.0,96,10
220,RSK2,1.0,89,14
200,CAMK1,1.0,98,18
200,SmMLCK,1.0,101,2
200,PHK,1.0,85,8
200,DAPK1,1.0,85,13
200,CHK1,1.0,85,12
200,CHK2,1.0,101,17
200,GSK3 beta ,1.0,90,2
200,CDK2-Cyclin A,1.0,106,9
200,PLK1,1.0,94,3
200,Aurora A,1.0,104,20
200,Aurora B,1.0,95,7
200,TLK1,1.0,86,1
200,LKB1,1.0,86,5
200,AMPK,1.0,92,3
200,MARK1,1.0,96,3
200,MARK2,1.0,60,7
200,MARK3,1.0,91,5
200,MARK4,1.0,96,15
200,BRSK1,1.0,94,8
200,BRSK2,1.0,100,6
200,MELK,1.0,84,1
200,NUAK1,1.0,95,4
200,CK1 delta ,1.0,79,1
200,CK2,1.0,87,3
200,DYRK1A,1.0,102,10
200,DYRK2,1.0,95,6
200,DYRK3,1.0,84,13
200,NEK2a,1.0,89,16
200,NEK6,1.0,100,3
200,IKK beta ,1.0,100,13
200,IKK epsilon ,1.0,138,0
200,TBK1,1.0,127,15
200,PIM1,1.0,83,4
200,PIM2,1.0,110,10
200,PIM3,1.0,66,4
200,SRPK1,1.0,99,0
200,EF2K,1.0,102,7
200,EIF2AK3,1.0,94,1
200,HIPK1,1.0,90,4
200,HIPK2,1.0,100,5
200,HIPK3,1.0,108,18
200,CLK2,1.0,81,9
200,PAK2,1.0,95,7
200,PAK4,1.0,85,1
200,PAK5,1.0,101,3
200,PAK6,1.0,97,16
200,MST2,1.0,73,4
200,MST4,1.0,94,12
200,GCK,1.0,85,2
200,MINK1,1.0,122,27
200,MEKK1,1.0,106,12
200,MLK1,1.0,69,2
200,MLK3,1.0,80,8
200,TAO1,1.0,105,6
200,ASK1,1.0,152,89
200,TAK1,1.0,88,10
200,IRAK1,1.0,106,2
200,IRAK4,1.0,90,7
200,RIPK2,1.0,97,4
200,OSR1,1.0,96,6
200,TTK,1.0,89,4
200,MPSK1,1.0,46,1
200,Src,1.0,97,11
200,Lck,1.0,110,9
200,CSK,1.0,148,9
200,YES1,1.0,117,7
200,ABL,1.0,96,5
200,BTK,1.0,103,6
200,JAK2,1.0,92,21
200,SYK,1.0,158,9
200,ZAP70,1.0,104,10
200,TIE2,1.0,78,13
200,BRK,1.0,99,19
200,EPH-A2,1.0,104,9
200,EPH-A4,1.0,131,52
200,EPH-B1,1.0,118,3
200,EPH-B2,1.0,122,9
200,EPH-B3,1.0,61,20
200,EPH-B4,1.0,93,8
200,FGF-R1,1.0,103,20
200,HER4,1.0,102,4
200,IGF-1R,1.0,93,8
200,IR,1.0,102,11
200,IRR,1.0,66,3
200,TrkA,1.0,88,2
200,VEGFR1,1.0,83,10
200,MKK1,1.0,85,17
200,MKK2,1.0,77,17
200,MKK6,1.0,85,14
200,ERK1,1.0,105,51
200,ERK2,1.0,105,15
200,JNK1,1.0,95,6
200,JNK2,1.0,90,1
200,JNK3,1.0,99,6
200,p38 alpha MAPK,1.0,105,1
200,p38 beta MAPK,1.0,84,4
200,p38 gamma MAPK,1.0,84,1
200,p38 delta MAPK,1.0,103,11
200,ERK8,1.0,88,20
200,RSK1,1.0,92,2
200,RSK2,1.0,99,10
200,PDK1,1.0,103,10
200,PKB alpha ,1.0,97,17
200,PKB beta ,1.0,109,6
200,SGK1,1.0,99,8
200,S6K1,1.0,99,3
200,PKA,1.0,99,2
200,ROCK 2,1.0,96,15
200,PRK2,1.0,120,6
200,PKC alpha ,1.0,94,4
200,PKC gamma ,1.0,81,9
200,PKC zeta ,1.0,93,3
200,PKD1,1.0,95,6
200,STK33,1.0,101,0
200,MSK1,1.0,94,9
200,MNK1,1.0,106,6
200,MNK2,1.0,105,14
200,MAPKAP-K2 ,1.0,52,23
200,MAPKAP-K3,1.0,102,10
200,PRAK,1.0,87,1
200,CAMKK beta ,1.0,92,11
314,TAK1,1.0,103,23
314,IRAK1,1.0,88,5
314,IRAK4,1.0,92,0
314,RIPK2,1.0,95,8
314,OSR1,1.0,102,7
314,TTK,1.0,96,10
314,MPSK1,1.0,108,6
314,WNK1,1.0,103,8
314,ULK1,1.0,68,8
314,ULK2,1.0,88,10
314,TGFBR1,1.0,112,6
314,Src,1.0,41,5
314,Lck,1.0,61,1
314,CSK,1.0,86,19
314,MKK1,1.0,113,0
314,YES1,1.0,64,2
314,MKK2,1.0,98,5
314,ABL,1.0,112,4
314,MKK6,1.0,105,1
314,BTK,1.0,29,1
314,ERK1,1.0,100,0
314,JAK2,1.0,3,8
314,ERK2,1.0,101,1
314,SYK,1.0,73,9
314,ERK5,1.0,96,13
314,ZAP70,1.0,51,0
314,JNK1,1.0,97,8
314,TIE2,1.0,100,4
314,JNK2,1.0,85,7
314,BRK,1.0,95,7
314,JNK3,1.0,77,1
314,EPH-A2,1.0,34,2
314,p38 alpha MAPK,1.0,104,11
314,EPH-A4,1.0,10,0
314,p38 beta MAPK,1.0,96,14
314,EPH-B1,1.0,10,2
314,p38 gamma MAPK,1.0,134,7
314,EPH-B2,1.0,53,7
314,p38 delta MAPK,1.0,102,6
314,EPH-B3,1.0,76,5
314,ERK8,1.0,86,6
314,EPH-B4,1.0,22,3
314,RSK1,1.0,94,24
314,FGF-R1,1.0,75,8
314,RSK2,1.0,87,16
314,HER4,1.0,65,1
314,PDK1,1.0,89,15
314,IGF-1R,1.0,25,4
314,PKB alpha ,1.0,107,11
314,IR,1.0,98,8
314,PKB beta ,1.0,118,0
314,IRR,1.0,59,20
314,SGK1,1.0,85,5
314,TrkA,1.0,35,1
314,S6K1,1.0,73,7
314,DDR2,1.0,66,1
314,PKA,1.0,111,7
314,VEGFR1,1.0,31,5
314,ROCK 2,1.0,96,5
314,PDGFRA,1.0,94,13
314,PRK2,1.0,100,6
314,PINK,1.0,108,3
314,PKC alpha ,1.0,106,0
314,PKC gamma ,1.0,102,2
314,PKC zeta ,1.0,115,1
314,PKD1,1.0,95,7
314,STK33,1.0,97,4
314,MSK1,1.0,89,2
314,MNK1,1.0,104,21
314,MNK2,1.0,100,6
314,MAPKAP-K2 ,1.0,107,5
314,MAPKAP-K3,1.0,98,8
314,PRAK,1.0,105,11
314,CAMKK beta ,1.0,102,15
314,CAMK1,1.0,98,9
314,SmMLCK,1.0,105,11
314,PHK,1.0,99,1
314,DAPK1,1.0,101,7
314,CHK1,1.0,105,0
314,CHK2,1.0,98,1
314,GSK3 beta ,1.0,94,12
314,CDK2-Cyclin A,1.0,110,9
314,CDK9-Cyclin T1,1.0,111,10
314,PLK1,1.0,99,6
314,Aurora A,1.0,29,32
314,Aurora B,1.0,23,2
314,TLK1,1.0,89,12
314,LKB1,1.0,115,6
314,AMPK (hum),1.0,87,3
314,MARK1,1.0,108,8
314,MARK2,1.0,94,7
314,MARK3,1.0,103,8
314,MARK4,1.0,95,6
314,BRSK1,1.0,112,1
314,BRSK2,1.0,95,1
314,MELK,1.0,98,2
314,NUAK1,1.0,70,1
314,SIK2,1.0,96,12
314,SIK3,1.0,86,9
314,TSSK1,1.0,93,14
314,CK1 gamma 2,1.0,109,3
314,CK1 delta ,1.0,109,8
314,CK2,1.0,105,18
314,TTBK1,1.0,113,7
314,TTBK2,1.0,121,2
314,DYRK1A,1.0,95,0
314,DYRK2,1.0,101,5
314,DYRK3,1.0,92,2
314,NEK2a,1.0,105,1
314,NEK6,1.0,108,4
314,IKK beta ,1.0,109,9
314,IKK epsilon ,1.0,72,1
314,TBK1,1.0,82,14
314,PIM1,1.0,103,1
314,PIM2,1.0,103,2
314,PIM3,1.0,104,10
314,SRPK1,1.0,104,3
314,EF2K,1.0,105,10
314,EIF2AK3,1.0,97,0
314,HIPK1,1.0,109,8
314,HIPK2,1.0,109,3
314,HIPK3,1.0,113,0
314,CLK2,1.0,98,11
314,PAK2,1.0,99,4
314,PAK4,1.0,37,2
314,PAK5,1.0,75,5
314,PAK6,1.0,111,19
314,MST2,1.0,145,38
314,MST3,1.0,103,8
314,MST4,1.0,93,2
314,GCK,1.0,95,0
314,MAP4K3,1.0,109,3
314,MAP4K5,1.0,113,0
314,MINK1,1.0,95,7
314,MEKK1,1.0,109,1
314,MLK1,1.0,6,0
314,MLK3,1.0,21,3
314,TESK1,1.0,99,7
314,TAO1,1.0,98,8
314,ASK1,1.0,123,1
45,SRPK1,1.0,90,1
45,EPH-B3,1.0,92,0
45,MST2,1.0,98,11
45,EPH-B4,1.0,88,12
45,EF2K,1.0,98,4
45,FGF-R1,1.0,91,12
45,p38 beta MAPK,1.0,90,1
45,HIPK2,1.0,52,2
45,HER4,1.0,77,8
45,p38 gamma MAPK,1.0,96,5
45,PAK4,1.0,85,0
45,IGF-1R,1.0,84,0
45,p38 delta MAPK,1.0,89,9
45,PAK5,1.0,80,0
45,IR,1.0,93,7
45,ERK8,1.0,79,1
45,PAK6,1.0,89,2
45,IRR,1.0,81,15
45,RSK1,1.0,86,2
45,Src,1.0,76,6
45,TrkA,1.0,67,6
45,RSK2,1.0,82,0
45,Lck,1.0,100,6
45,VEGFR1,1.0,74,12
45,PDK1,1.0,90,9
45,CSK,1.0,83,10
45,PKB alpha ,1.0,89,7
45,PKB beta ,1.0,63,8
45,SGK1,1.0,93,6
45,EPH-A2,1.0,100,11
45,S6K1,1.0,81,2
45,MST4,1.0,93,2
45,PKA,1.0,103,3
45,SYK,1.0,100,7
45,ROCK 2,1.0,73,2
45,YES1,1.0,84,2
45,PRK2,1.0,71,6
45,IKK epsilon ,1.0,83,3
45,PKC alpha ,1.0,99,10
45,PKC zeta ,1.0,82,3
45,PKD1,1.0,79,10
45,MSK1,1.0,72,1
45,BTK,1.0,79,4
45,MNK1,1.0,95,4
45,MNK2,1.0,91,2
45,MAPKAP-K2 ,1.0,82,2
45,TBK1,1.0,80,0
45,PRAK,1.0,100,6
45,CAMKK beta ,1.0,80,0
45,CAMK1,1.0,82,11
45,SmMLCK,1.0,70,9
45,PHK,1.0,98,7
45,CHK1,1.0,85,3
45,CHK2,1.0,99,5
45,GSK3 beta ,1.0,69,6
45,CDK2-Cyclin A,1.0,103,6
45,PLK1,1.0,96,5
45,Aurora B,1.0,82,9
45,AMPK,1.0,76,8
45,MARK3,1.0,99,0
45,BRSK2,1.0,87,0
45,MELK,1.0,72,15
45,CK1 delta ,1.0,83,2
45,CK2,1.0,105,3
45,DYRK1A,1.0,92,0
45,DYRK2,1.0,63,3
45,DYRK3,1.0,85,3
45,NEK2a,1.0,78,9
45,NEK6,1.0,100,7
45,IKK beta ,1.0,87,0
45,PIM1,1.0,82,13
45,PIM2,1.0,87,10
45,PIM3,1.0,87,0
45,MKK1,1.0,80,12
45,ERK1,1.0,93,10
45,ERK2,1.0,72,3
45,JNK1,1.0,97,3
45,JNK2,1.0,83,3
45,p38 alpha MAPK,1.0,78,4
45,MKK2,1.0,82,0
45,MKK6,1.0,77,10
45,JNK3,1.0,72,4
45,MAPKAP-K3,1.0,83,1
45,DAPK1,1.0,77,11
45,Aurora A,1.0,94,12
45,LKB1,1.0,52,5
45,MARK1,1.0,97,1
45,MARK2,1.0,79,6
45,MARK4,1.0,93,1
45,BRSK1,1.0,92,8
45,NUAK1,1.0,79,4
45,HIPK1,1.0,83,2
45,HIPK3,1.0,81,8
45,CLK2,1.0,30,2
45,PAK2,1.0,95,5
45,GCK,1.0,83,4
45,MINK1,1.0,76,1
45,MEKK1,1.0,92,3
45,MLK1,1.0,74,3
45,MLK3,1.0,74,8
45,TAO1,1.0,83,5
45,ASK1,1.0,83,2
45,TAK1,1.0,80,8
45,IRAK4,1.0,75,1
45,RIPK2,1.0,84,1
45,TTK,1.0,79,1
45,JAK2,1.0,83,4
45,EPH-A4,1.0,107,8
45,EPH-B1,1.0,101,9
45,EPH-B2,1.0,94,1
290,MARK1,1.0,97,5
290,MARK2,1.0,98,8
290,MARK3,1.0,80,4
290,MARK4,1.0,91,3
290,BRSK1,1.0,82,5
290,BRSK2,1.0,80,7
290,MELK,1.0,90,8
290,NUAK1,1.0,13,2
290,SIK2,1.0,66,3
290,SIK3,1.0,110,8
290,TSSK1,1.0,12,1
290,CK1 gamma 2,1.0,91,1
290,CK1 delta ,1.0,98,7
290,CK2,1.0,95,3
290,TTBK1,1.0,100,2
290,TTBK2,1.0,95,13
290,DYRK1A,1.0,85,4
290,DYRK2,1.0,50,8
290,DYRK3,1.0,96,9
290,NEK2a,1.0,99,8
290,NEK6,1.0,103,3
290,IKK beta ,1.0,91,16
290,IKK epsilon ,1.0,78,6
290,TBK1,1.0,62,4
290,PIM1,1.0,94,6
290,PIM2,1.0,100,21
290,PIM3,1.0,105,4
290,SRPK1,1.0,79,9
290,EF2K,1.0,116,19
290,EIF2AK3,1.0,99,16
290,HIPK1,1.0,78,8
290,HIPK2,1.0,88,3
290,HIPK3,1.0,107,5
290,CLK2,1.0,50,5
290,PAK2,1.0,86,3
290,PAK4,1.0,92,8
290,PAK5,1.0,95,7
290,PAK6,1.0,107,5
290,MST2,1.0,85,8
290,MST3,1.0,97,7
290,MST4,1.0,86,8
290,GCK,1.0,88,1
290,MAP4K3,1.0,69,3
290,MAP4K5,1.0,109,9
290,MINK1,1.0,115,1
290,MEKK1,1.0,104,5
290,MLK1,1.0,25,4
290,MLK3,1.0,23,3
290,TESK1,1.0,104,15
290,TAO1,1.0,111,9
290,ASK1,1.0,44,10
290,TAK1,1.0,17,1
290,IRAK1,1.0,100,6
290,IRAK4,1.0,103,5
290,RIPK2,1.0,86,8
290,OSR1,1.0,99,6
290,TTK,1.0,52,3
290,MPSK1,1.0,97,8
290,WNK1,1.0,103,1
290,ULK1,1.0,98,9
290,ULK2,1.0,92,6
290,TGFBR1,1.0,110,1
290,Src,1.0,87,0
290,Lck,1.0,108,3
290,CSK,1.0,101,11
290,YES1,1.0,104,8
290,ABL,1.0,102,9
290,BTK,1.0,131,3
290,JAK2,1.0,72,7
290,SYK,1.0,70,18
290,ZAP70,1.0,102,2
290,TIE2,1.0,100,6
290,BRK,1.0,57,4
290,EPH-A2,1.0,107,8
290,EPH-A4,1.0,97,11
290,EPH-B1,1.0,100,5
290,EPH-B2,1.0,110,4
290,EPH-B3,1.0,106,21
290,EPH-B4,1.0,96,2
290,FGF-R1,1.0,118,7
290,HER4,1.0,97,6
290,IGF-1R,1.0,32,4
290,IR,1.0,19,2
290,IRR,1.0,90,2
290,TrkA,1.0,81,9
290,DDR2,1.0,97,11
290,VEGFR1,1.0,62,16
290,PDGFRA,1.0,91,16
290,MKK1,1.0,95,5
290,MKK2,1.0,93,14
290,MKK6,1.0,72,6
290,ERK1,1.0,85,3
290,ERK2,1.0,99,1
290,ERK5,1.0,65,0
290,JNK1,1.0,87,5
290,JNK2,1.0,104,1
290,JNK3,1.0,84,12
290,p38 alpha MAPK,1.0,89,6
290,p38 beta MAPK,1.0,98,10
290,p38 gamma MAPK,1.0,99,5
290,p38 delta MAPK,1.0,102,3
290,ERK8,1.0,96,2
290,RSK1,1.0,21,10
290,RSK2,1.0,34,5
290,PDK1,1.0,89,1
290,PKB alpha ,1.0,102,9
290,PKB beta ,1.0,92,12
290,SGK1,1.0,72,9
290,S6K1,1.0,89,2
290,PKA,1.0,96,2
290,ROCK 2,1.0,85,4
290,PRK2,1.0,73,3
290,PKC alpha ,1.0,95,5
290,PKC gamma ,1.0,108,5
290,PKC zeta ,1.0,99,6
290,PKD1,1.0,46,5
290,STK33,1.0,39,4
290,MSK1,1.0,91,8
290,MNK1,1.0,92,11
290,MNK2,1.0,62,2
290,MAPKAP-K2 ,1.0,107,11
290,MAPKAP-K3,1.0,91,9
290,PRAK,1.0,80,14
290,CAMKK beta ,1.0,28,4
290,CAMK1,1.0,74,5
290,SmMLCK,1.0,31,2
290,PHK,1.0,23,1
290,DAPK1,1.0,43,1
290,CHK1,1.0,44,3
290,CHK2,1.0,12,4
290,GSK3 beta ,1.0,90,3
290,CDK2-Cyclin A,1.0,102,7
290,CDK9-Cyclin T1,1.0,96,11
290,PLK1,1.0,76,6
290,Aurora A,1.0,97,13
290,Aurora B,1.0,55,5
290,TLK1,1.0,104,1
290,LKB1,1.0,89,7
290,AMPK,1.0,75,9
290,AMPK (hum),1.0,71,1
291,STK33,1.0,47,3
291,MSK1,1.0,85,2
291,MNK1,1.0,74,5
291,MNK2,1.0,58,2
291,MAPKAP-K2 ,1.0,102,2
291,MAPKAP-K3,1.0,108,5
291,PRAK,1.0,77,9
291,CAMKK beta ,1.0,40,8
291,CAMK1,1.0,92,8
291,SmMLCK,1.0,44,6
291,PHK,1.0,45,11
291,DAPK1,1.0,53,9
291,CHK1,1.0,58,1
291,CHK2,1.0,18,1
291,GSK3 beta ,1.0,73,19
291,CDK2-Cyclin A,1.0,94,14
291,CDK9-Cyclin T1,1.0,87,3
291,PLK1,1.0,78,5
291,Aurora A,1.0,105,12
291,Aurora B,1.0,68,8
291,TLK1,1.0,106,5
291,LKB1,1.0,88,7
291,AMPK,1.0,92,20
291,AMPK (hum),1.0,82,12
291,MARK1,1.0,88,4
291,MARK2,1.0,100,12
291,MARK3,1.0,91,9
291,MARK4,1.0,95,5
291,BRSK1,1.0,85,1
291,BRSK2,1.0,88,5
291,MELK,1.0,91,10
291,NUAK1,1.0,41,4
291,SIK2,1.0,84,10
291,SIK3,1.0,95,3
291,TSSK1,1.0,31,4
291,CK1 gamma 2,1.0,90,6
291,CK1 delta ,1.0,95,1
291,CK2,1.0,96,15
291,TTBK1,1.0,96,5
291,TTBK2,1.0,91,7
291,DYRK1A,1.0,78,5
291,DYRK2,1.0,40,7
291,DYRK3,1.0,88,6
291,NEK2a,1.0,97,7
291,NEK6,1.0,112,1
291,IKK beta ,1.0,97,10
291,IKK epsilon ,1.0,94,7
291,TBK1,1.0,57,22
291,PIM1,1.0,101,1
291,PIM2,1.0,100,1
291,PIM3,1.0,101,0
291,SRPK1,1.0,84,4
291,EF2K,1.0,103,0
291,EIF2AK3,1.0,87,4
291,HIPK1,1.0,92,1
291,HIPK2,1.0,70,8
291,HIPK3,1.0,101,5
291,CLK2,1.0,36,1
291,PAK2,1.0,89,3
291,PAK4,1.0,85,9
291,PAK5,1.0,94,1
291,PAK6,1.0,94,10
291,MST2,1.0,111,13
291,MST3,1.0,96,8
291,MST4,1.0,89,5
291,GCK,1.0,73,0
291,MAP4K3,1.0,76,10
291,MAP4K5,1.0,107,9
291,MINK1,1.0,124,9
291,MEKK1,1.0,90,9
291,MLK1,1.0,39,11
291,MLK3,1.0,35,4
291,TESK1,1.0,102,4
291,TAO1,1.0,99,6
291,ASK1,1.0,66,8
291,TAK1,1.0,11,2
291,IRAK1,1.0,98,2
291,IRAK4,1.0,90,6
291,RIPK2,1.0,94,8
291,OSR1,1.0,95,1
291,TTK,1.0,56,7
291,MPSK1,1.0,115,16
291,WNK1,1.0,97,0
291,ULK1,1.0,98,7
291,ULK2,1.0,88,5
291,TGFBR1,1.0,99,0
291,Src,1.0,107,19
291,Lck,1.0,104,23
291,CSK,1.0,102,17
291,YES1,1.0,89,7
291,ABL,1.0,106,18
291,BTK,1.0,115,11
291,JAK2,1.0,79,1
291,SYK,1.0,87,24
291,ZAP70,1.0,88,6
291,TIE2,1.0,85,5
291,BRK,1.0,53,0
291,EPH-A2,1.0,81,17
291,EPH-A4,1.0,86,7
291,EPH-B1,1.0,93,4
291,EPH-B2,1.0,92,8
291,EPH-B3,1.0,91,5
291,EPH-B4,1.0,94,0
291,FGF-R1,1.0,97,10
291,HER4,1.0,74,5
291,IGF-1R,1.0,35,1
291,IR,1.0,50,4
291,IRR,1.0,84,3
291,TrkA,1.0,70,8
291,DDR2,1.0,105,9
291,VEGFR1,1.0,55,3
291,PDGFRA,1.0,81,9
291,MKK1,1.0,95,0
291,MKK2,1.0,118,2
291,MKK6,1.0,71,0
291,ERK1,1.0,79,8
291,ERK2,1.0,95,7
291,ERK5,1.0,66,1
291,JNK1,1.0,83,7
291,JNK2,1.0,108,3
291,JNK3,1.0,80,2
291,p38 alpha MAPK,1.0,84,9
291,p38 beta MAPK,1.0,98,9
291,p38 gamma MAPK,1.0,98,1
291,p38 delta MAPK,1.0,97,6
291,ERK8,1.0,81,4
291,RSK1,1.0,54,6
291,RSK2,1.0,77,1
291,PDK1,1.0,104,16
291,PKB alpha ,1.0,93,3
291,PKB beta ,1.0,99,4
291,SGK1,1.0,88,13
291,S6K1,1.0,89,1
291,PKA,1.0,102,10
291,ROCK 2,1.0,95,2
291,PRK2,1.0,84,9
291,PKC alpha ,1.0,96,3
291,PKC gamma ,1.0,100,25
291,PKC zeta ,1.0,101,2
291,PKD1,1.0,41,7
48,VEGFR1,1.0,64,7
48,MARK4,1.0,98,14
48,BRSK1,1.0,98,12
48,BRSK2,1.0,80,3
48,MELK,1.0,76,4
48,NUAK1,1.0,78,4
48,CK1 delta ,1.0,87,8
48,CK2,1.0,76,8
48,DYRK1A,1.0,103,1
48,DYRK2,1.0,87,9
48,DYRK3,1.0,84,0
48,NEK2a,1.0,98,11
48,NEK6,1.0,88,0
48,IKK beta ,1.0,74,6
48,IKK epsilon ,1.0,54,14
48,TBK1,1.0,83,1
48,PIM1,1.0,96,1
48,PIM2,1.0,101,9
48,MKK1,1.0,68,3
48,MKK2,1.0,101,11
48,MKK6,1.0,85,2
48,ERK1,1.0,82,6
48,ERK2,1.0,73,9
48,IGF-1R,1.0,80,1
48,JNK1,1.0,100,6
48,JNK2,1.0,87,7
48,JNK3,1.0,96,7
48,p38 alpha MAPK,1.0,98,14
48,p38 beta MAPK,1.0,75,2
48,p38 gamma MAPK,1.0,93,9
48,p38 delta MAPK,1.0,85,5
48,ERK8,1.0,77,8
48,RSK1,1.0,81,4
48,RSK2,1.0,83,6
48,PDK1,1.0,90,2
48,PKB alpha ,1.0,81,2
48,PKB beta ,1.0,84,9
48,SGK1,1.0,85,3
48,S6K1,1.0,86,1
48,PKA,1.0,97,2
48,ROCK 2,1.0,83,3
48,PRK2,1.0,91,2
48,PKC alpha ,1.0,86,3
48,PKC zeta ,1.0,87,9
48,PKD1,1.0,95,1
48,MSK1,1.0,84,5
48,MNK1,1.0,99,2
48,MNK2,1.0,107,8
48,MAPKAP-K2 ,1.0,98,9
48,MAPKAP-K3,1.0,81,2
48,PRAK,1.0,94,2
48,CAMKK beta ,1.0,83,1
48,CAMK1,1.0,91,13
48,SmMLCK,1.0,88,3
48,PHK,1.0,85,3
48,DAPK1,1.0,90,2
48,CHK1,1.0,86,3
48,CHK2,1.0,99,7
48,GSK3 beta ,1.0,72,7
48,CDK2-Cyclin A,1.0,83,0
48,PLK1,1.0,91,1
48,Aurora A,1.0,111,10
48,Aurora B,1.0,88,8
48,LKB1,1.0,84,7
48,AMPK,1.0,93,5
48,MARK1,1.0,93,7
48,MARK2,1.0,89,3
48,MARK3,1.0,88,1
48,PIM3,1.0,83,3
48,SRPK1,1.0,93,0
48,EF2K,1.0,67,5
48,HIPK1,1.0,80,1
48,HIPK2,1.0,89,15
48,HIPK3,1.0,86,7
48,CLK2,1.0,78,4
48,PAK2,1.0,94,5
48,PAK4,1.0,85,4
48,PAK5,1.0,95,7
48,PAK6,1.0,94,0
48,MST2,1.0,82,0
48,MST4,1.0,87,2
48,GCK,1.0,91,2
48,MINK1,1.0,56,9
48,MEKK1,1.0,110,1
48,MLK1,1.0,77,1
48,MLK3,1.0,101,5
48,TAO1,1.0,81,3
48,ASK1,1.0,89,7
48,TAK1,1.0,96,5
48,IRAK4,1.0,95,10
48,RIPK2,1.0,77,11
48,TTK,1.0,81,3
48,Src,1.0,92,8
48,Lck,1.0,29,1
48,CSK,1.0,79,3
48,YES1,1.0,77,6
48,BTK,1.0,88,5
48,JAK2,1.0,75,0
48,SYK,1.0,84,8
48,EPH-A2,1.0,69,7
48,EPH-A4,1.0,101,14
48,EPH-B1,1.0,94,1
48,EPH-B2,1.0,91,8
48,EPH-B3,1.0,54,3
48,EPH-B4,1.0,97,6
48,FGF-R1,1.0,89,6
48,HER4,1.0,67,3
48,IR,1.0,48,8
48,IRR,1.0,84,7
48,TrkA,1.0,85,1
50,MKK1,1.0,27,0
50,ERK1,1.0,102,3
50,ERK2,1.0,110,5
50,JNK1,1.0,99,8
50,JNK2,1.0,63,3
50,JNK3,1.0,97,2
50,p38 alpha MAPK,1.0,106,5
50,p38 beta MAPK,1.0,102,2
50,p38 gamma MAPK,1.0,90,4
50,p38 delta MAPK,1.0,65,7
50,ERK8,1.0,53,2
50,RSK1,1.0,5,2
50,RSK2,1.0,0,0
50,PDK1,1.0,11,1
50,PKB alpha ,1.0,34,1
50,PKB beta ,1.0,44,1
50,SGK1,1.0,25,1
50,S6K1,1.0,2,0
50,PKA,1.0,7,1
50,ROCK 2,1.0,115,6
50,PRK2,1.0,13,0
50,PKC alpha ,1.0,1,0
50,PKC zeta ,1.0,74,2
50,PKD1,1.0,84,1
50,MSK1,1.0,3,0
50,MNK1,1.0,80,1
50,MNK2,1.0,88,2
50,MAPKAP-K2 ,1.0,93,2
50,MAPKAP-K3,1.0,92,1
50,PRAK,1.0,103,0
50,CAMKK alpha ,1.0,97,3
50,CAMKK beta ,1.0,68,3
50,CAMK1,1.0,55,6
50,SmMLCK,1.0,6,2
50,PHK,1.0,17,2
50,CHK1,1.0,13,0
50,CHK2,1.0,27,2
50,GSK3 beta ,1.0,20,1
50,CDK2-Cyclin A,1.0,90,4
50,PLK1,1.0,98,4
50,Aurora B,1.0,14,2
50,Aurora C,1.0,13,0
50,AMPK,1.0,19,1
50,MARK3,1.0,68,3
50,BRSK2,1.0,18,5
50,MELK,1.0,20,4
50,CK1 delta ,1.0,83,7
50,CK2,1.0,83,8
50,DYRK1A,1.0,68,0
50,DYRK2,1.0,65,6
50,DYRK3,1.0,57,3
50,NEK2a,1.0,80,5
50,NEK6,1.0,87,1
50,NEK7,1.0,84,3
50,IKK beta ,1.0,94,2
50,PIM1,1.0,1,0
50,PIM2,1.0,6,0
50,PIM3,1.0,1,1
50,SRPK1,1.0,89,3
50,MST2,1.0,3,0
50,EF2K,1.0,106,3
50,HIPK2,1.0,55,0
50,HIPK3,1.0,106,0
50,PAK4,1.0,82,0
50,PAK5,1.0,81,3
50,PAK6,1.0,82,2
50,Src,1.0,95,4
50,Lck,1.0,75,3
50,CSK,1.0,78,0
158,EPH-B3,1.0,120,0
158,p38 delta MAPK,1.0,93,4
158,ZAP70,1.0,98,0
158,PLK1,1.0,97,12
158,Aurora A,1.0,98,3
158,Aurora B,1.0,72,1
